"Hiragana";;;;;;
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"つ";"つ";"dico/kana_female/tsu.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"て";"て";"dico/kana_female/te.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"と";"と";"dico/kana_female/to.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"な";"な";"dico/kana_female/na.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"に";"に";"dico/kana_female/ni.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ぬ";"ぬ";"dico/kana_female/nu.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ね";"ね";"dico/kana_female/ne.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"の";"の";"dico/kana_female/no.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"は";"は";"dico/kana_female/ha.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ひ";"ひ";"dico/kana_female/hi.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ふ";"ふ";"dico/kana_female/fu.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"へ";"へ";"dico/kana_female/he.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ほ";"ほ";"dico/kana_female/ho.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ま";"ま";"dico/kana_female/ma.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"み";"み";"dico/kana_female/mi.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"む";"む";"dico/kana_female/mu.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"め";"め";"dico/kana_female/me.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"も";"も";"dico/kana_female/mo.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"や";"や";"dico/kana_female/ya.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ゆ";"ゆ";"dico/kana_female/yu.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"よ";"よ";"dico/kana_female/yo.wav";
